timestamp,auto_N_S,auto_S_N,auto_E_V,auto_V_E,pietoni_N,pietoni_S,pietoni_E,pietoni_V,sirena_activa,faza_decisa
2026-02-11T15:59:01.016107,33,2,40,44,19,13,12,11,0,2
2026-02-11T15:59:01.016108,16,41,28,28,17,14,14,11,0,1
2026-02-11T15:59:01.016109,42,23,5,23,9,0,16,5,0,1
2026-02-11T15:59:01.016109,42,42,17,16,18,11,11,2,0,1
2026-02-11T15:59:01.016110,15,39,48,34,17,13,15,7,0,2
2026-02-11T15:59:01.016111,1,5,43,30,0,17,10,16,0,2
2026-02-11T15:59:01.016112,33,19,34,41,3,2,18,12,0,2
2026-02-11T15:59:01.016113,7,10,26,31,6,11,12,7,0,2
2026-02-11T15:59:01.016113,12,31,4,18,0,4,2,4,0,1
2026-02-11T15:59:01.016114,41,26,6,30,7,2,3,3,0,1
2026-02-11T15:59:01.016115,7,20,9,38,16,6,14,15,0,2
2026-02-11T15:59:01.016116,29,43,9,19,7,15,13,17,0,1
2026-02-11T15:59:01.016117,31,47,27,27,4,19,10,3,0,1
2026-02-11T15:59:01.016117,35,49,35,2,0,16,12,10,0,1
2026-02-11T15:59:01.016118,46,12,9,31,14,7,19,7,0,1
2026-02-11T15:59:01.016119,29,21,49,21,3,14,17,0,0,2
2026-02-11T15:59:01.016120,0,34,34,43,6,19,12,12,0,2
2026-02-11T15:59:01.016121,42,46,34,41,13,14,18,3,0,2
2026-02-11T15:59:01.016121,38,21,36,43,11,7,3,3,0,2
2026-02-11T15:59:01.016122,16,27,47,14,2,10,11,3,0,2
2026-02-11T15:59:01.016123,19,20,19,37,19,9,2,12,0,1
2026-02-11T15:59:01.016124,23,45,12,18,17,17,15,18,0,1
2026-02-11T15:59:01.016124,49,17,10,30,7,8,0,15,0,1
2026-02-11T15:59:01.016125,21,30,44,25,1,15,3,13,0,2
2026-02-11T15:59:01.016126,28,45,18,4,5,0,8,9,0,1
2026-02-11T15:59:01.016127,21,36,27,19,6,5,12,4,0,1
2026-02-11T15:59:01.016128,43,20,37,1,6,1,9,14,0,1
2026-02-11T15:59:01.016128,8,13,44,20,12,12,8,5,0,2
2026-02-11T15:59:01.016129,36,24,3,35,0,5,19,18,0,2
2026-02-11T15:59:01.016130,9,26,36,27,7,8,5,13,0,2
2026-02-11T15:59:01.016131,35,39,18,19,12,13,18,10,0,1
2026-02-11T15:59:01.016131,36,22,36,36,19,6,2,2,0,1
2026-02-11T15:59:01.016135,27,30,13,38,18,4,9,1,0,1
2026-02-11T15:59:01.016136,27,46,30,35,16,6,9,5,0,1
2026-02-11T15:59:01.016137,41,28,27,10,12,2,1,7,0,1
2026-02-11T15:59:01.016138,42,46,35,2,15,12,12,0,0,1
2026-02-11T15:59:01.016139,20,29,43,36,14,11,6,13,0,2
2026-02-11T15:59:01.016139,23,25,37,19,10,5,12,15,0,2
2026-02-11T15:59:01.016140,41,19,18,31,11,1,13,16,0,2
2026-02-11T15:59:01.016141,39,37,41,46,2,14,17,7,1,0
2026-02-11T15:59:01.016142,1,18,0,24,8,14,13,16,0,2
2026-02-11T15:59:01.016143,7,26,22,20,13,17,12,12,0,1
2026-02-11T15:59:01.016143,47,24,27,49,6,16,18,18,0,2
2026-02-11T15:59:01.016144,26,39,47,15,10,2,7,8,0,2
2026-02-11T15:59:01.016145,21,37,3,47,9,2,3,2,0,2
2026-02-11T15:59:01.016146,36,22,40,41,2,8,8,17,0,2
2026-02-11T15:59:01.016147,26,28,17,0,18,9,11,0,0,1
2026-02-11T15:59:01.016148,28,14,48,22,1,11,19,12,0,2
2026-02-11T15:59:01.016148,2,2,46,42,16,0,1,12,1,0
2026-02-11T15:59:01.016149,43,9,38,48,1,3,3,11,0,2
2026-02-11T15:59:01.016150,12,14,24,23,15,4,18,0,0,2
2026-02-11T15:59:01.016151,44,15,17,46,16,16,8,9,0,2
2026-02-11T15:59:01.016152,9,16,5,24,9,4,8,18,0,2
2026-02-11T15:59:01.016152,35,18,18,6,3,3,10,6,0,1
2026-02-11T15:59:01.016153,8,10,11,37,10,14,9,13,0,2
2026-02-11T15:59:01.016154,26,47,24,46,16,9,2,5,0,2
2026-02-11T15:59:01.016155,33,4,34,46,11,4,7,5,0,2
2026-02-11T15:59:01.016155,0,4,0,38,9,13,10,8,0,2
2026-02-11T15:59:01.016156,31,13,4,34,15,12,5,19,0,1
2026-02-11T15:59:01.016157,24,49,0,13,3,18,17,15,0,1
2026-02-11T15:59:01.016158,28,25,7,8,2,7,7,4,0,1
2026-02-11T15:59:01.016159,6,7,38,2,8,11,1,14,0,2
2026-02-11T15:59:01.016159,48,4,46,37,5,19,19,0,0,2
2026-02-11T15:59:01.016160,2,6,42,19,11,18,4,3,0,2
2026-02-11T15:59:01.016161,19,15,17,40,0,18,9,9,0,2
2026-02-11T15:59:01.016162,19,13,45,32,13,5,17,5,0,2
2026-02-11T15:59:01.016163,29,36,8,40,9,7,11,1,1,0
2026-02-11T15:59:01.016163,34,40,4,43,17,9,1,9,0,2
2026-02-11T15:59:01.016164,34,3,3,31,12,16,9,18,0,1
2026-02-11T15:59:01.016165,48,35,43,35,8,0,11,8,0,2
2026-02-11T15:59:01.016166,38,47,28,25,18,18,18,10,0,1
2026-02-11T15:59:01.016167,26,16,0,47,3,11,4,3,0,2
2026-02-11T15:59:01.016167,25,46,29,4,2,1,9,9,0,1
2026-02-11T15:59:01.016168,13,35,44,48,5,16,0,5,0,2
2026-02-11T15:59:01.016169,16,5,0,29,8,6,6,2,0,1
2026-02-11T15:59:01.016170,17,15,2,16,9,13,0,12,0,1
2026-02-11T15:59:01.016171,44,28,21,5,8,13,16,18,0,1
2026-02-11T15:59:01.016171,28,35,7,14,16,11,11,2,0,1
2026-02-11T15:59:01.016172,19,37,17,0,9,15,6,19,0,1
2026-02-11T15:59:01.016173,26,36,24,12,5,17,7,17,0,1
2026-02-11T15:59:01.016174,17,47,47,47,15,7,2,11,0,2
2026-02-11T15:59:01.016174,3,47,19,33,16,1,14,11,0,2
2026-02-11T15:59:01.016175,0,9,30,29,10,10,11,11,0,2
2026-02-11T15:59:01.016176,49,40,29,18,19,0,16,6,0,1
2026-02-11T15:59:01.016177,0,35,15,1,6,9,1,8,0,1
2026-02-11T15:59:01.016178,25,28,1,43,3,17,16,11,0,2
2026-02-11T15:59:01.016179,44,13,16,11,9,15,3,18,0,1
2026-02-11T15:59:01.016179,19,3,9,39,13,1,6,3,0,2
2026-02-11T15:59:01.016180,22,43,6,43,16,16,14,9,0,2
2026-02-11T15:59:01.016181,9,41,41,23,13,15,15,18,0,2
2026-02-11T15:59:01.016182,10,35,8,10,19,18,5,16,0,1
2026-02-11T15:59:01.016183,40,49,16,1,12,4,4,17,0,1
2026-02-11T15:59:01.016183,40,44,8,0,1,5,15,9,0,1
2026-02-11T15:59:01.016184,4,12,8,27,8,16,0,11,0,1
2026-02-11T15:59:01.016185,0,45,36,3,2,15,14,19,1,0
2026-02-11T15:59:01.016186,16,17,23,40,3,15,19,7,0,2
2026-02-11T15:59:01.016186,21,32,38,29,11,6,4,18,0,2
2026-02-11T15:59:01.016187,33,20,10,6,14,15,12,0,0,1
2026-02-11T15:59:01.016188,44,15,7,21,19,8,13,3,0,1
2026-02-11T15:59:01.016189,40,14,24,25,7,5,1,5,0,1
2026-02-11T15:59:01.016190,28,4,45,28,17,15,1,3,0,2
2026-02-11T15:59:01.016190,3,5,1,24,4,8,18,15,0,2
2026-02-11T15:59:01.016191,4,37,9,9,1,3,18,7,0,2
2026-02-11T15:59:01.016192,10,2,23,19,8,5,11,8,0,2
2026-02-11T15:59:01.016193,20,47,47,13,13,13,16,14,0,2
2026-02-11T15:59:01.016194,34,11,15,32,0,2,1,17,0,2
2026-02-11T15:59:01.016194,11,35,18,4,19,16,10,2,0,1
2026-02-11T15:59:01.016195,25,32,30,44,3,10,16,16,0,2
2026-02-11T15:59:01.016196,18,35,10,5,16,7,13,0,0,1
2026-02-11T15:59:01.016197,44,32,5,21,9,7,8,6,0,1
2026-02-11T15:59:01.016197,6,30,5,16,1,3,18,9,0,2
2026-02-11T15:59:01.016198,46,20,31,14,5,14,18,14,0,1
2026-02-11T15:59:01.016199,6,26,38,38,18,15,0,12,0,2
2026-02-11T15:59:01.016200,25,26,47,39,8,10,4,4,1,0
2026-02-11T15:59:01.016201,39,7,12,27,18,6,18,6,0,1
2026-02-11T15:59:01.016201,4,36,2,1,18,17,1,13,0,1
2026-02-11T15:59:01.016202,20,31,40,17,8,5,13,13,0,2
2026-02-11T15:59:01.016203,13,25,34,26,2,3,18,8,0,2
2026-02-11T15:59:01.016204,3,1,37,20,5,4,7,5,0,2
2026-02-11T15:59:01.016205,22,11,16,22,5,2,16,18,0,2
2026-02-11T15:59:01.016205,41,21,2,6,16,5,1,14,1,0
2026-02-11T15:59:01.016206,19,16,33,47,12,13,16,15,0,2
2026-02-11T15:59:01.016207,14,6,11,18,12,0,7,11,0,2
2026-02-11T15:59:01.016208,49,42,23,8,6,19,13,2,0,1
2026-02-11T15:59:01.016208,44,3,5,11,8,13,16,2,0,1
2026-02-11T15:59:01.016209,28,36,41,45,17,5,5,5,0,2
2026-02-11T15:59:01.016210,7,37,10,29,0,2,10,18,0,2
2026-02-11T15:59:01.016211,40,31,47,6,19,16,7,11,0,2
2026-02-11T15:59:01.016212,47,10,26,1,12,13,12,15,1,0
2026-02-11T15:59:01.016212,18,0,47,16,7,18,7,17,0,2
2026-02-11T15:59:01.016213,47,24,23,10,8,6,6,3,0,1
2026-02-11T15:59:01.016219,38,41,17,49,0,10,2,19,1,0
2026-02-11T15:59:01.016220,45,23,26,11,8,6,1,12,0,1
2026-02-11T15:59:01.016220,27,42,40,2,19,12,11,12,0,1
2026-02-11T15:59:01.016221,45,16,20,20,10,13,3,1,1,0
2026-02-11T15:59:01.016222,26,7,33,13,19,10,4,8,0,1
2026-02-11T15:59:01.016223,3,44,32,14,3,7,15,10,0,2
2026-02-11T15:59:01.016224,14,26,47,41,15,11,1,2,0,2
2026-02-11T15:59:01.016225,34,17,17,40,13,14,12,16,0,2
2026-02-11T15:59:01.016225,36,26,2,9,19,9,3,11,0,1
2026-02-11T15:59:01.016226,0,21,23,35,17,1,4,4,0,2
2026-02-11T15:59:01.016227,2,15,0,9,8,12,11,13,0,1
2026-02-11T15:59:01.016228,46,1,5,16,0,9,14,18,0,2
2026-02-11T15:59:01.016228,23,4,18,43,2,16,4,16,0,2
2026-02-11T15:59:01.016229,26,17,21,24,19,9,4,3,0,1
2026-02-11T15:59:01.016230,39,2,42,26,0,5,15,0,0,2
2026-02-11T15:59:01.016231,35,26,7,32,2,19,8,16,0,1
2026-02-11T15:59:01.016232,33,16,4,10,13,0,14,9,0,1
2026-02-11T15:59:01.016232,28,15,8,12,13,16,3,7,0,1
2026-02-11T15:59:01.016233,23,5,46,0,12,0,16,10,0,2
2026-02-11T15:59:01.016234,23,6,20,30,0,4,0,19,0,2
2026-02-11T15:59:01.016235,41,49,27,32,14,14,15,9,1,0
2026-02-11T15:59:01.016236,3,13,45,20,19,0,19,18,0,2
2026-02-11T15:59:01.016236,2,37,3,15,6,16,16,5,0,1
2026-02-11T15:59:01.016237,33,39,23,38,15,13,3,10,0,1
2026-02-11T15:59:01.016238,48,14,7,22,19,12,12,15,0,1
2026-02-11T15:59:01.016239,22,46,16,9,0,10,7,9,0,1
2026-02-11T15:59:01.016239,22,46,33,47,14,11,17,0,0,2
2026-02-11T15:59:01.016240,44,47,19,32,19,5,12,7,0,1
2026-02-11T15:59:01.016241,4,32,15,21,14,10,8,16,0,1
2026-02-11T15:59:01.016242,30,42,9,40,18,1,4,18,0,1
2026-02-11T15:59:01.016243,40,26,33,5,5,17,10,8,0,1
2026-02-11T15:59:01.016243,5,28,42,46,5,11,13,19,0,2
2026-02-11T15:59:01.016244,36,36,9,35,0,14,17,7,0,1
2026-02-11T15:59:01.016245,9,4,29,46,15,8,17,8,0,2
2026-02-11T15:59:01.016246,39,28,29,9,17,7,19,15,0,1
2026-02-11T15:59:01.016247,6,31,24,15,12,17,15,13,0,2
2026-02-11T15:59:01.016247,38,5,45,12,11,15,3,5,0,2
2026-02-11T15:59:01.016248,37,1,42,19,17,9,18,8,0,2
2026-02-11T15:59:01.016249,20,5,40,3,9,11,4,10,0,2
2026-02-11T15:59:01.016250,19,45,6,19,13,19,1,14,0,1
2026-02-11T15:59:01.016251,2,42,46,21,19,11,16,14,0,2
2026-02-11T15:59:01.016251,21,3,19,28,10,9,3,4,0,2
2026-02-11T15:59:01.016252,46,28,16,15,17,13,5,7,0,1
2026-02-11T15:59:01.016253,3,24,2,42,11,3,17,19,0,2
2026-02-11T15:59:01.016254,27,8,46,46,16,14,5,2,0,2
2026-02-11T15:59:01.016255,11,2,45,42,2,19,19,19,0,2
2026-02-11T15:59:01.016255,37,25,39,22,0,8,14,3,0,2
2026-02-11T15:59:01.016256,35,47,35,29,0,6,0,6,0,1
2026-02-11T15:59:01.016257,46,42,25,29,5,6,16,16,0,1
2026-02-11T15:59:01.016258,40,26,9,42,18,19,1,11,0,2
2026-02-11T15:59:01.016258,4,35,33,2,3,8,3,5,0,1
2026-02-11T15:59:01.016259,12,31,13,23,12,9,2,3,0,1
2026-02-11T15:59:01.016260,22,0,7,48,11,19,2,17,0,2
2026-02-11T15:59:01.016261,49,15,26,36,7,12,13,15,0,2
2026-02-11T15:59:01.016262,29,47,9,12,19,5,19,0,0,1
2026-02-11T15:59:01.016262,36,10,49,41,6,3,7,16,0,2
2026-02-11T15:59:01.016263,24,25,14,31,6,16,7,4,0,1
2026-02-11T15:59:01.016264,47,39,36,36,6,13,8,17,0,1
2026-02-11T15:59:01.016265,26,0,21,11,13,2,17,5,0,2
2026-02-11T15:59:01.016266,13,25,44,7,17,0,6,12,0,2
2026-02-11T15:59:01.016267,47,27,49,23,18,17,9,7,0,2
2026-02-11T15:59:01.016268,46,8,30,43,19,1,0,18,0,2
2026-02-11T15:59:01.016268,35,43,1,15,18,7,3,15,0,1
2026-02-11T15:59:01.016269,38,21,44,31,17,15,19,17,0,2
2026-02-11T15:59:01.016270,15,7,30,33,5,3,3,6,0,2
2026-02-11T15:59:01.016271,21,48,13,34,15,18,13,8,0,1
2026-02-11T15:59:01.016271,20,41,9,31,2,19,4,0,0,1
2026-02-11T15:59:01.016272,20,26,29,49,1,9,4,8,0,2
2026-02-11T15:59:01.016273,7,38,35,16,14,16,18,9,0,2
2026-02-11T15:59:01.016274,48,18,46,1,19,16,4,17,0,2
2026-02-11T15:59:01.016275,15,24,39,25,10,6,10,0,0,2
2026-02-11T15:59:01.016275,30,37,14,43,18,8,1,12,0,2
2026-02-11T15:59:01.016276,41,20,13,16,17,6,14,13,0,1
2026-02-11T15:59:01.016277,9,23,30,37,10,2,13,6,1,0
2026-02-11T15:59:01.016278,31,23,28,48,2,11,13,7,0,2
2026-02-11T15:59:01.016279,33,18,26,1,3,3,7,0,0,1
2026-02-11T15:59:01.016279,8,49,20,7,5,16,19,1,0,1
2026-02-11T15:59:01.016280,16,46,8,45,11,2,7,10,0,2
2026-02-11T15:59:01.016281,10,1,19,5,3,10,4,0,1,0
2026-02-11T15:59:01.016282,31,13,34,8,11,7,4,11,0,1
2026-02-11T15:59:01.016283,9,31,14,0,3,1,13,7,0,1
2026-02-11T15:59:01.016283,21,41,23,4,1,13,4,2,0,1
2026-02-11T15:59:01.016284,16,31,48,38,11,3,8,9,0,2
2026-02-11T15:59:01.016285,3,27,15,8,12,15,10,14,0,1
2026-02-11T15:59:01.016286,47,47,35,13,15,13,16,11,0,1
2026-02-11T15:59:01.016286,46,38,10,26,3,6,11,1,0,1
2026-02-11T15:59:01.016287,24,39,7,8,7,9,11,4,0,1
2026-02-11T15:59:01.016288,20,41,2,35,4,11,15,8,1,0
2026-02-11T15:59:01.016289,36,46,18,28,13,7,0,17,0,1
2026-02-11T15:59:01.016290,37,39,45,19,14,10,17,5,0,2
2026-02-11T15:59:01.016290,48,12,40,14,10,19,5,10,0,1
2026-02-11T15:59:01.016291,0,11,2,35,9,12,4,13,0,2
2026-02-11T15:59:01.016292,24,7,35,2,9,11,17,0,0,2
2026-02-11T15:59:01.016293,35,14,24,22,5,6,12,3,0,2
2026-02-11T15:59:01.016294,16,25,35,45,15,11,5,6,0,2
2026-02-11T15:59:01.016294,40,11,10,8,3,9,6,8,0,1
2026-02-11T15:59:01.016295,23,42,15,29,8,6,2,16,0,1
2026-02-11T15:59:01.016296,1,45,16,18,9,18,10,16,1,0
2026-02-11T15:59:01.016297,39,26,41,37,4,6,7,10,0,2
2026-02-11T15:59:01.016298,14,17,23,2,9,17,3,11,0,1
2026-02-11T15:59:01.016298,31,44,16,49,15,11,9,14,0,2
2026-02-11T15:59:01.016299,38,35,47,47,10,3,8,1,0,2
2026-02-11T15:59:01.016300,5,48,19,2,5,0,12,7,0,1
2026-02-11T15:59:01.016301,0,26,21,33,6,4,18,19,0,2
2026-02-11T15:59:01.016301,46,8,5,1,11,9,14,1,0,1
2026-02-11T15:59:01.016302,22,38,6,26,12,6,4,5,0,1
2026-02-11T15:59:01.016303,38,0,13,22,16,19,12,0,0,1
2026-02-11T15:59:01.016304,16,6,10,41,8,6,11,17,0,2
2026-02-11T15:59:01.016305,33,25,11,31,7,12,8,3,0,1
2026-02-11T15:59:01.016306,40,6,45,46,15,13,7,7,0,2
2026-02-11T15:59:01.016306,28,6,4,34,2,4,8,7,0,2
2026-02-11T15:59:01.016307,8,7,4,39,4,1,12,13,0,2
2026-02-11T15:59:01.016308,12,15,19,17,12,13,8,19,0,2
2026-02-11T15:59:01.016309,5,2,14,26,17,7,5,13,0,2
2026-02-11T15:59:01.016309,5,44,25,10,15,19,5,0,0,1
2026-02-11T15:59:01.016310,19,9,32,38,13,1,10,19,0,2
2026-02-11T15:59:01.016311,2,49,29,18,10,7,9,2,0,1
2026-02-11T15:59:01.016312,16,6,23,24,17,19,13,14,0,2
2026-02-11T15:59:01.016313,48,20,22,6,7,4,5,18,0,1
2026-02-11T15:59:01.016313,11,36,8,30,11,11,6,0,0,1
2026-02-11T15:59:01.016314,47,30,2,1,18,6,8,2,0,1
2026-02-11T15:59:01.016315,46,22,35,37,19,12,2,19,0,1
2026-02-11T15:59:01.016316,44,26,47,4,1,14,11,0,0,2
2026-02-11T15:59:01.016317,0,21,6,13,8,9,15,18,0,2
2026-02-11T15:59:01.016317,16,38,21,17,8,3,12,16,0,2
2026-02-11T15:59:01.016318,2,26,13,35,13,15,5,12,0,2
2026-02-11T15:59:01.016319,25,48,47,3,14,6,12,19,0,2
2026-02-11T15:59:01.016320,14,3,28,23,10,12,4,15,0,2
2026-02-11T15:59:01.016321,35,23,49,12,12,3,3,11,0,2
2026-02-11T15:59:01.016321,31,22,15,20,4,11,7,6,0,1
2026-02-11T15:59:01.016322,31,47,47,32,5,19,2,16,0,2
2026-02-11T15:59:01.016323,3,18,33,19,4,1,1,10,0,2
2026-02-11T15:59:01.016324,17,41,9,4,0,4,19,7,0,1
2026-02-11T15:59:01.016324,48,2,6,23,17,7,18,9,0,1
2026-02-11T15:59:01.016325,18,26,24,34,7,3,6,15,0,2
2026-02-11T15:59:01.016326,42,2,26,29,16,1,11,9,1,0
2026-02-11T15:59:01.016327,34,27,14,27,10,5,3,7,0,1
2026-02-11T15:59:01.016328,39,16,31,44,10,2,9,4,1,0
2026-02-11T15:59:01.016328,13,30,27,6,2,13,8,16,0,2
2026-02-11T15:59:01.016329,32,9,8,41,7,9,11,12,0,2
2026-02-11T15:59:01.016330,13,48,6,34,7,10,10,9,0,1
2026-02-11T15:59:01.016331,33,21,15,29,2,4,18,9,0,2
2026-02-11T15:59:01.016332,3,29,25,33,9,15,1,11,0,2
2026-02-11T15:59:01.016332,23,48,34,38,18,8,5,11,0,1
2026-02-11T15:59:01.016333,28,20,16,8,13,15,5,6,0,1
2026-02-11T15:59:01.016334,18,35,22,11,17,8,0,10,0,1
2026-02-11T15:59:01.016335,5,22,7,28,2,16,6,19,0,2
2026-02-11T15:59:01.016335,32,37,1,9,19,11,11,11,0,1
2026-02-11T15:59:01.016336,48,11,30,26,13,14,11,3,1,0
2026-02-11T15:59:01.016337,39,24,31,18,10,9,19,17,0,2
2026-02-11T15:59:01.016338,18,19,28,12,9,3,5,9,0,2
2026-02-11T15:59:01.016339,0,48,2,41,13,16,13,19,0,2
2026-02-11T15:59:01.016339,4,48,7,36,0,17,16,1,0,1
2026-02-11T15:59:01.016342,26,41,1,31,15,17,16,0,0,1
2026-02-11T15:59:01.016343,15,6,30,14,5,9,17,13,0,2
2026-02-11T15:59:01.016344,5,28,48,20,17,10,12,16,0,2
2026-02-11T15:59:01.016344,39,47,36,2,15,0,12,3,0,1
2026-02-11T15:59:01.016345,12,28,19,7,18,9,10,8,0,1
2026-02-11T15:59:01.016346,47,12,28,5,15,2,2,6,0,1
2026-02-11T15:59:01.016347,34,2,16,28,4,5,16,16,0,2
2026-02-11T15:59:01.016347,18,1,9,18,11,16,1,2,0,1
2026-02-11T15:59:01.016348,11,15,40,16,5,11,1,0,0,2
2026-02-11T15:59:01.016349,15,29,21,9,1,10,6,9,1,0
2026-02-11T15:59:01.016350,42,37,5,32,15,16,9,4,0,1
2026-02-11T15:59:01.016351,9,5,42,12,10,2,13,3,0,2
2026-02-11T15:59:01.016351,24,44,33,26,11,8,18,18,0,2
2026-02-11T15:59:01.016352,19,6,30,41,10,17,16,5,0,2
2026-02-11T15:59:01.016353,30,4,11,11,19,5,15,5,0,1
2026-02-11T15:59:01.016354,3,6,11,1,18,2,16,8,0,2
2026-02-11T15:59:01.016355,43,33,15,9,7,5,17,19,1,0
2026-02-11T15:59:01.016355,22,31,24,20,17,10,10,8,0,1
2026-02-11T15:59:01.016356,1,48,21,22,4,10,18,14,0,2
2026-02-11T15:59:01.016357,21,12,26,0,11,6,10,19,0,2
2026-02-11T15:59:01.016358,36,29,23,32,9,12,9,7,0,1
2026-02-11T15:59:01.016359,7,24,11,25,14,12,13,1,0,1
2026-02-11T15:59:01.016359,6,20,17,14,4,6,13,9,0,2
2026-02-11T15:59:01.016360,13,20,44,21,16,13,9,13,1,0
2026-02-11T15:59:01.016361,2,27,46,24,3,1,3,1,0,2
2026-02-11T15:59:01.016362,49,47,15,0,11,2,9,12,0,1
2026-02-11T15:59:01.016362,15,19,3,25,17,3,5,18,1,0
2026-02-11T15:59:01.016363,18,33,11,20,7,7,10,6,0,1
2026-02-11T15:59:01.016364,17,4,48,40,19,0,17,11,0,2
2026-02-11T15:59:01.016365,15,17,32,23,16,8,5,5,0,2
2026-02-11T15:59:01.016366,7,38,21,38,7,16,14,2,0,2
2026-02-11T15:59:01.016366,32,42,17,15,12,17,5,4,0,1
2026-02-11T15:59:01.016367,48,10,47,31,2,6,19,3,0,2
2026-02-11T15:59:01.016368,11,16,32,15,2,2,0,13,1,0
2026-02-11T15:59:01.016369,10,47,26,12,6,15,8,5,0,1
2026-02-11T15:59:01.016370,4,44,41,41,17,7,13,16,0,2
2026-02-11T15:59:01.016370,26,21,18,31,6,4,2,16,0,2
2026-02-11T15:59:01.016371,11,36,47,49,1,16,0,12,0,2
2026-02-11T15:59:01.016372,16,19,13,40,6,18,13,11,0,2
2026-02-11T15:59:01.016373,5,47,24,43,1,17,13,1,0,2
2026-02-11T15:59:01.016374,32,47,33,23,6,4,3,13,0,1
2026-02-11T15:59:01.016374,4,47,23,12,13,6,13,4,0,1
2026-02-11T15:59:01.016375,27,45,37,10,14,17,3,7,0,1
2026-02-11T15:59:01.016376,13,5,22,14,15,12,10,14,0,2
2026-02-11T15:59:01.016377,4,33,4,9,7,10,19,8,0,1
2026-02-11T15:59:01.016378,32,13,43,41,15,4,8,15,1,0
2026-02-11T15:59:01.016378,49,47,35,40,6,14,10,12,0,1
2026-02-11T15:59:01.016379,47,22,23,2,10,6,14,14,0,1
2026-02-11T15:59:01.016380,40,19,35,15,3,4,5,3,0,1
2026-02-11T15:59:01.016381,18,12,4,43,17,6,11,15,0,2
2026-02-11T15:59:01.016382,21,46,38,16,12,16,12,11,0,1
2026-02-11T15:59:01.016382,4,43,5,24,16,8,17,19,0,1
2026-02-11T15:59:01.016383,1,40,44,29,11,5,13,11,0,2
2026-02-11T15:59:01.016384,29,31,35,46,17,8,10,14,0,2
2026-02-11T15:59:01.016385,46,25,44,34,9,16,1,4,0,2
2026-02-11T15:59:01.016386,38,49,3,36,6,1,18,0,0,1
2026-02-11T15:59:01.016386,3,13,9,12,11,19,1,19,0,1
2026-02-11T15:59:01.016387,32,35,0,23,11,12,16,2,0,1
2026-02-11T15:59:01.016388,12,7,20,37,12,16,7,7,0,2
2026-02-11T15:59:01.016389,19,39,39,25,0,19,4,6,0,1
2026-02-11T15:59:01.016390,6,21,38,8,6,5,10,12,0,2
2026-02-11T15:59:01.016390,14,21,36,18,15,18,19,9,0,2
2026-02-11T15:59:01.016391,22,15,2,27,15,5,0,16,0,1
2026-02-11T15:59:01.016392,13,26,46,6,15,1,19,10,0,2
2026-02-11T15:59:01.016393,22,9,30,44,15,12,15,7,0,2
2026-02-11T15:59:01.016394,18,24,26,21,13,19,4,14,0,1
2026-02-11T15:59:01.016394,28,30,16,29,10,9,15,11,0,1
2026-02-11T15:59:01.016395,19,20,22,36,18,8,4,17,0,2
2026-02-11T15:59:01.016396,28,26,12,15,10,12,9,9,0,1
2026-02-11T15:59:01.016397,23,16,46,35,1,6,8,11,0,2
2026-02-11T15:59:01.016398,17,32,26,4,6,17,18,3,0,1
2026-02-11T15:59:01.016398,9,30,19,28,8,13,2,14,0,2
2026-02-11T15:59:01.016399,40,49,45,22,8,3,8,17,0,2
2026-02-11T15:59:01.016400,7,41,12,5,13,7,19,12,0,1
2026-02-11T15:59:01.016401,25,25,43,35,9,11,7,16,1,0
2026-02-11T15:59:01.016402,28,20,23,32,15,7,3,0,0,1
2026-02-11T15:59:01.016402,9,35,40,48,17,15,10,4,0,2
2026-02-11T15:59:01.016403,16,0,2,40,0,0,3,16,0,2
2026-02-11T15:59:01.016404,1,3,42,15,1,9,11,19,0,2
2026-02-11T15:59:01.016405,5,3,9,33,19,6,6,17,0,2
2026-02-11T15:59:01.016405,4,25,0,42,3,13,7,8,0,2
2026-02-11T15:59:01.016406,27,3,48,25,1,16,9,9,1,0
2026-02-11T15:59:01.016407,40,48,12,36,3,18,12,16,0,1
2026-02-11T15:59:01.016408,4,8,13,12,5,4,13,0,1,0
2026-02-11T15:59:01.016409,17,29,32,16,3,18,15,3,0,1
2026-02-11T15:59:01.016409,25,44,1,31,17,2,6,17,0,1
2026-02-11T15:59:01.016410,19,3,1,31,4,0,15,14,0,2
2026-02-11T15:59:01.016411,40,4,38,27,10,7,16,14,0,2
2026-02-11T15:59:01.016412,48,44,40,28,12,8,19,0,0,1
2026-02-11T15:59:01.016413,26,22,30,24,2,4,18,0,1,0
2026-02-11T15:59:01.016413,48,15,3,46,18,0,11,10,0,2
2026-02-11T15:59:01.016414,11,21,33,21,19,16,8,10,0,1
2026-02-11T15:59:01.016415,6,36,18,26,10,13,7,5,0,1
2026-02-11T15:59:01.016416,2,7,36,43,10,16,8,0,0,2
2026-02-11T15:59:01.016417,9,47,8,37,1,8,4,13,0,2
2026-02-11T15:59:01.016417,33,32,23,19,14,2,9,5,0,1
2026-02-11T15:59:01.016418,24,37,12,44,7,2,4,16,0,2
2026-02-11T15:59:01.016419,34,42,43,49,1,12,13,8,0,2
2026-02-11T15:59:01.016420,15,15,29,23,7,19,17,16,0,2
2026-02-11T15:59:01.016421,1,4,18,46,19,4,6,13,0,2
2026-02-11T15:59:01.016421,23,15,40,46,14,5,7,18,0,2
2026-02-11T15:59:01.016422,9,6,9,7,15,13,4,7,0,1
